Label,wrist,thumb cmc,thumb mcp,thumb ip,thumb tip,index finger mcp,index finger pip,index finger dip,index finger tip,middle finger mcp,middle finger pip,middle finger dip,middle finger tip,ring finger mcp,ring finger pip,ring finger dip,ring finger tip,pinky mcp,pinky pip,pinky dip,pinky tip
0,"[0.49357643723487854, 0.7778490781784058, 3.015406662143505e-07]","[0.5227537751197815, 0.7725602388381958, -0.07901397347450256]","[0.5654827356338501, 0.7664968371391296, -0.14564234018325806]","[0.6333063840866089, 0.7698311805725098, -0.19740267097949982]","[0.6946593523025513, 0.7785462737083435, -0.24530674517154694]","[0.45036643743515015, 0.7431588172912598, -0.1682789921760559]","[0.5392753481864929, 0.7421132326126099, -0.23449543118476868]","[0.5866168141365051, 0.7519016861915588, -0.26817113161087036]","[0.6081638336181641, 0.7614666819572449, -0.2874414920806885]","[0.44880712032318115, 0.7371031641960144, -0.15022405982017517]","[0.5425454378128052, 0.7376960515975952, -0.21098269522190094]","[0.579890251159668, 0.7498442530632019, -0.224025160074234]","[0.5900257229804993, 0.7579371929168701, -0.2318504899740219]","[0.46188226342201233, 0.7360585927963257, -0.13371075689792633]","[0.55343097448349, 0.7373064756393433, -0.183547705411911]","[0.5826553106307983, 0.7464675903320312, -0.1848740428686142]","[0.5860286355018616, 0.7526607513427734, -0.18268893659114838]","[0.4809955358505249, 0.7394323945045471, -0.12280678004026413]","[0.553132951259613, 0.741764485836029, -0.15804404020309448]","[0.5723251104354858, 0.7480824589729309, -0.16387104988098145]","[0.574469804763794, 0.7506123185157776, -0.1661706417798996]"
0,"[0.22840607166290283, 0.737636148929596, -4.421694939082954e-07]","[0.1756780445575714, 0.7360724210739136, -0.03922078758478165]","[0.1254347413778305, 0.7330698370933533, -0.06575820595026016]","[0.11851543933153152, 0.7360199689865112, -0.08746275305747986]","[0.14490476250648499, 0.7330796122550964, -0.105620376765728]","[0.14770235121250153, 0.6836223006248474, -0.06314190477132797]","[0.1054726243019104, 0.690669059753418, -0.09866161644458771]","[0.06992405652999878, 0.6893779635429382, -0.12101110070943832]","[0.04231059551239014, 0.6878138184547424, -0.13476121425628662]","[0.20010407269001007, 0.6769542694091797, -0.059767045080661774]","[0.17255070805549622, 0.7425850629806519, -0.08909475803375244]","[0.17232593894004822, 0.7488556504249573, -0.09279844909906387]","[0.17769943177700043, 0.740566074848175, -0.0934659093618393]","[0.2499120682477951, 0.6881698369979858, -0.059877678751945496]","[0.2150762528181076, 0.7532333731651306, -0.08696337044239044]","[0.21098993718624115, 0.7536207437515259, -0.06993285566568375]","[0.21443605422973633, 0.7437901496887207, -0.05379853770136833]","[0.28993457555770874, 0.7042081356048584, -0.06534209847450256]","[0.2587892413139343, 0.7513107657432556, -0.09285024553537369]","[0.25099775195121765, 0.7522006034851074, -0.08482011407613754]","[0.2526388466358185, 0.7418880462646484, -0.07110391557216644]"
0,"[0.3980148434638977, 0.7458057403564453, -1.0498061442376638e-07]","[0.33651459217071533, 0.716324508190155, -0.02270497940480709]","[0.2467329353094101, 0.7244333028793335, -0.04916774854063988]","[0.19038423895835876, 0.7539774775505066, -0.07025525718927383]","[0.1697171926498413, 0.775822639465332, -0.09178324788808823]","[0.22003580629825592, 0.706524133682251, -0.07887114584445953]","[0.130096897482872, 0.7367362976074219, -0.11579305678606033]","[0.08189451694488525, 0.7564208507537842, -0.1385280042886734]","[0.04034002125263214, 0.7697141766548157, -0.15507617592811584]","[0.254127562046051, 0.7238471508026123, -0.08367998898029327]","[0.1894063502550125, 0.7786860466003418, -0.10895010083913803]","[0.22227905690670013, 0.7781619429588318, -0.10726877301931381]","[0.24486689269542694, 0.7633468508720398, -0.11082196980714798]","[0.288318395614624, 0.7485544681549072, -0.08901479095220566]","[0.23238001763820648, 0.8004390597343445, -0.10751126706600189]","[0.2657126486301422, 0.7892799377441406, -0.09519132226705551]","[0.28423449397087097, 0.7678275108337402, -0.09102365374565125]","[0.32204675674438477, 0.7704640626907349, -0.09610795229673386]","[0.27200981974601746, 0.8067132234573364, -0.11263972520828247]","[0.29692503809928894, 0.7963486313819885, -0.10404025763273239]","[0.3179735541343689, 0.7800654172897339, -0.09881313890218735]"
0,"[0.6487284898757935, 0.746527910232544, -4.932339834340382e-07]","[0.60718834400177, 0.7229921221733093, -0.049892596900463104]","[0.5759178400039673, 0.7088558673858643, -0.0908750519156456]","[0.5484565496444702, 0.7302905917167664, -0.12253990769386292]","[0.5415836572647095, 0.7608804106712341, -0.1501217484474182]","[0.6586884260177612, 0.6956969499588013, -0.09834956377744675]","[0.5786830186843872, 0.7321828007698059, -0.13705024123191833]","[0.5528467297554016, 0.7468209266662598, -0.15534420311450958]","[0.5599757432937622, 0.7479985952377319, -0.16854004561901093]","[0.690525233745575, 0.7247244119644165, -0.09292571246623993]","[0.5948642492294312, 0.7632009983062744, -0.12727580964565277]","[0.5749310851097107, 0.7666648030281067, -0.129283607006073]","[0.5928484201431274, 0.7567907571792603, -0.13359993696212769]","[0.7057992815971375, 0.7526758909225464, -0.08930318057537079]","[0.6098456978797913, 0.7838564515113831, -0.11378302425146103]","[0.5935221314430237, 0.7801638245582581, -0.0981857180595398]","[0.6112198233604431, 0.7652674913406372, -0.08992122113704681]","[0.710949718952179, 0.775700032711029, -0.0918651595711708]","[0.6314252018928528, 0.7969799041748047, -0.11059963703155518]","[0.6134294867515564, 0.7920941710472107, -0.10348068177700043]","[0.6247663497924805, 0.7782719135284424, -0.09829243272542953]"
0,"[0.7830389738082886, 0.778831958770752, -5.724779157390003e-07]","[0.7317180633544922, 0.7473962306976318, -0.040746379643678665]","[0.6779040694236755, 0.7239694595336914, -0.07624448835849762]","[0.6165747046470642, 0.7310240268707275, -0.10657890886068344]","[0.5893964767456055, 0.7486475110054016, -0.13601140677928925]","[0.7535776495933533, 0.6982249021530151, -0.08960134536027908]","[0.6451525092124939, 0.7005490064620972, -0.13106819987297058]","[0.5867433547973633, 0.6992168426513672, -0.1569320410490036]","[0.5479696989059448, 0.6960756182670593, -0.17268958687782288]","[0.7939949035644531, 0.722856342792511, -0.08910149335861206]","[0.6312166452407837, 0.7591791749000549, -0.11426320672035217]","[0.6353594660758972, 0.7618491649627686, -0.11644759774208069]","[0.6614526510238647, 0.7582750916481018, -0.12002378702163696]","[0.8152884840965271, 0.7586690783500671, -0.08996237814426422]","[0.6533719301223755, 0.7890552282333374, -0.10540556907653809]","[0.6722758412361145, 0.7864104509353638, -0.07975056767463684]","[0.7059402465820312, 0.7789691686630249, -0.06207647547125816]","[0.8163302540779114, 0.7927365303039551, -0.09701164811849594]","[0.6879233121871948, 0.8088744282722473, -0.11554088443517685]","[0.6931753158569336, 0.8034237623214722, -0.09853802621364594]","[0.7229471206665039, 0.7932673096656799, -0.08030663430690765]"
0,"[0.5284575819969177, 0.7025622129440308, 1.7208027713877527e-07]","[0.47212105989456177, 0.6598395109176636, -0.03946594521403313]","[0.44658851623535156, 0.605381429195404, -0.03891503065824509]","[0.45883122086524963, 0.5598611235618591, -0.03538734093308449]","[0.47135278582572937, 0.5231617093086243, -0.026757312938570976]","[0.4280855059623718, 0.5811794400215149, 0.030597899109125137]","[0.4032226800918579, 0.5349808931350708, 0.020476844161748886]","[0.3908863067626953, 0.5072585344314575, 0.020836515352129936]","[0.38939666748046875, 0.48009032011032104, 0.023656059056520462]","[0.48085933923721313, 0.5896493196487427, 0.043417856097221375]","[0.5119587779045105, 0.5502345561981201, 0.01428259164094925]","[0.5093187689781189, 0.587051272392273, 0.014788883738219738]","[0.5042296051979065, 0.5999568700790405, 0.033777642995119095]","[0.5317760705947876, 0.6042050719261169, 0.04660067334771156]","[0.5586035251617432, 0.5819308757781982, 0.0018853169167414308]","[0.5421462655067444, 0.6211445927619934, 0.004443140234798193]","[0.5330444574356079, 0.6286985278129578, 0.026227865368127823]","[0.5781040191650391, 0.6188886165618896, 0.04802427440881729]","[0.5963096618652344, 0.6014947891235352, 0.02144974283874035]","[0.5765275955200195, 0.6280850172042847, 0.026659732684493065]","[0.5616378784179688, 0.6372909545898438, 0.0413331612944603]"
0,"[0.2012816220521927, 0.7220561504364014, -9.08756021544832e-07]","[0.16489362716674805, 0.7099613547325134, -0.032100316137075424]","[0.145950585603714, 0.6789196133613586, -0.04494466632604599]","[0.1489977240562439, 0.6529253721237183, -0.05355155095458031]","[0.1655265986919403, 0.6319820880889893, -0.05647169053554535]","[0.19106441736221313, 0.6447957158088684, -0.039376672357320786]","[0.18722614645957947, 0.685433566570282, -0.07000825554132462]","[0.17341673374176025, 0.7040989398956299, -0.08461170643568039]","[0.17047645151615143, 0.7003790140151978, -0.09343480318784714]","[0.22768114507198334, 0.6459202170372009, -0.036675527691841125]","[0.2127450406551361, 0.6982555985450745, -0.06443948298692703]","[0.19176757335662842, 0.7155349254608154, -0.06786293536424637]","[0.1887592375278473, 0.7087785601615906, -0.06915087252855301]","[0.2596158981323242, 0.6567164659500122, -0.038064222782850266]","[0.23742717504501343, 0.7067537307739258, -0.06960523128509521]","[0.21458764374256134, 0.7217931747436523, -0.0662061795592308]","[0.21126563847064972, 0.713731586933136, -0.06118646636605263]","[0.2849721908569336, 0.6727066040039062, -0.04291127249598503]","[0.2635429799556732, 0.7076312303543091, -0.06837534159421921]","[0.23590409755706787, 0.7171328663825989, -0.07056298851966858]","[0.2251645177602768, 0.7082383036613464, -0.06865736097097397]"
0,"[0.725105881690979, 0.6772477626800537, -2.1425418594844814e-07]","[0.6339588165283203, 0.6863770484924316, -0.06450306624174118]","[0.5291628241539001, 0.6849828362464905, -0.08879965543746948]","[0.45177677273750305, 0.6576129794120789, -0.10733061283826828]","[0.392771452665329, 0.629755437374115, -0.11790972203016281]","[0.4265386462211609, 0.6729512214660645, -0.030672136694192886]","[0.3109862208366394, 0.6736324429512024, -0.08417884260416031]","[0.24974896013736725, 0.6706632375717163, -0.11476830393075943]","[0.19061040878295898, 0.6599286198616028, -0.13282844424247742]","[0.46424442529678345, 0.640905499458313, -0.01795884221792221]","[0.4336111843585968, 0.6200692653656006, -0.09045581519603729]","[0.5152866244316101, 0.6381334662437439, -0.10741838812828064]","[0.535085141658783, 0.6449799537658691, -0.10181190818548203]","[0.5116259455680847, 0.6146517395973206, -0.015973107889294624]","[0.5006869435310364, 0.5989050269126892, -0.09657947719097137]","[0.5708164572715759, 0.6248274445533752, -0.09073933959007263]","[0.5777260065078735, 0.6339149475097656, -0.06524477154016495]","[0.558982253074646, 0.5952475666999817, -0.01841236650943756]","[0.556792140007019, 0.5846161246299744, -0.0685778558254242]","[0.6010732650756836, 0.6075572371482849, -0.06092233210802078]","[0.6057726144790649, 0.6201081275939941, -0.04252733290195465]"
0,"[0.29546910524368286, 0.689376950263977, -4.350538631570089e-07]","[0.2371174395084381, 0.6881487369537354, -0.039415255188941956]","[0.17839352786540985, 0.6929882764816284, -0.07363887131214142]","[0.15522751212120056, 0.7144569754600525, -0.10174744576215744]","[0.17287954688072205, 0.7296029329299927, -0.12923938035964966]","[0.22448265552520752, 0.6629592180252075, -0.09053248167037964]","[0.16278448700904846, 0.6925539374351501, -0.12430274486541748]","[0.12343856692314148, 0.6999552845954895, -0.14283141493797302]","[0.0968417376279831, 0.7024354338645935, -0.1537613868713379]","[0.2744264006614685, 0.6704561114311218, -0.08622702211141586]","[0.2072288990020752, 0.7330048084259033, -0.10974361002445221]","[0.2044801414012909, 0.7335392236709595, -0.10951580107212067]","[0.21335464715957642, 0.7264037132263184, -0.11119168251752853]","[0.3158908188343048, 0.6865705847740173, -0.08209244161844254]","[0.24137867987155914, 0.7447990775108337, -0.09759984910488129]","[0.24121665954589844, 0.7415726780891418, -0.07683655619621277]","[0.2520180642604828, 0.7318801283836365, -0.06260684877634048]","[0.3412588834762573, 0.7041815519332886, -0.08335594832897186]","[0.28228962421417236, 0.7464304566383362, -0.09962333738803864]","[0.2730195224285126, 0.7424659729003906, -0.08715707808732986]","[0.2771986424922943, 0.7314019203186035, -0.0740707740187645]"
0,"[0.7238014936447144, 0.6770927906036377, -7.081175112944038e-07]","[0.6435650587081909, 0.7011513113975525, -0.04308177903294563]","[0.5399839878082275, 0.707328200340271, -0.06979603320360184]","[0.4705098867416382, 0.6941813230514526, -0.09376014024019241]","[0.42567282915115356, 0.6678147315979004, -0.11188501119613647]","[0.449581116437912, 0.6547378897666931, -0.058350902050733566]","[0.33290302753448486, 0.6557640433311462, -0.1250789910554886]","[0.2585640549659729, 0.6581483483314514, -0.16612592339515686]","[0.19145819544792175, 0.6546172499656677, -0.19347704946994781]","[0.4797283411026001, 0.618928074836731, -0.05816833674907684]","[0.4587212800979614, 0.6483755111694336, -0.12610214948654175]","[0.5370365381240845, 0.6736356616020203, -0.13208447396755219]","[0.5675373673439026, 0.6707419157028198, -0.1263124942779541]","[0.5267457365989685, 0.5941494703292847, -0.06611458957195282]","[0.531757116317749, 0.6324292421340942, -0.12338463962078094]","[0.5980615019798279, 0.657684326171875, -0.09728507697582245]","[0.6190524697303772, 0.649240255355835, -0.07122869789600372]","[0.5834693908691406, 0.5780826807022095, -0.08066682517528534]","[0.5967594981193542, 0.6135952472686768, -0.11959311366081238]","[0.6387528777122498, 0.639496386051178, -0.10738752037286758]","[0.6535630226135254, 0.6345311999320984, -0.09144120663404465]"
0,"[0.21611148118972778, 0.7931082844734192, 4.863797471443831e-07]","[0.21422629058361053, 0.7607802748680115, -0.053852878510951996]","[0.2742660641670227, 0.7349149584770203, -0.0677436962723732]","[0.3515734076499939, 0.7248375415802002, -0.06947826594114304]","[0.4062827527523041, 0.7181696891784668, -0.06610125303268433]","[0.27595698833465576, 0.7046709060668945, -0.04999907687306404]","[0.3442917466163635, 0.6779035329818726, -0.07265745103359222]","[0.395366370677948, 0.6645186543464661, -0.08707275986671448]","[0.4384540319442749, 0.6535701155662537, -0.09691774100065231]","[0.3078727424144745, 0.7266393303871155, -0.03010951541364193]","[0.37614333629608154, 0.72159343957901, -0.06911568343639374]","[0.37108373641967773, 0.7347561717033386, -0.08340831845998764]","[0.354458749294281, 0.7444434762001038, -0.08300632238388062]","[0.3325244188308716, 0.7498397827148438, -0.013497322797775269]","[0.39113712310791016, 0.755608320236206, -0.057926930487155914]","[0.3476148247718811, 0.7666985392570496, -0.059802599251270294]","[0.306805282831192, 0.7695738077163696, -0.04694380611181259]","[0.3489696681499481, 0.7699947953224182, 6.624276284128428e-05]","[0.38683173060417175, 0.774202287197113, -0.037423308938741684]","[0.35386723279953003, 0.7811545133590698, -0.040334466844797134]","[0.32378819584846497, 0.7819333672523499, -0.03138761222362518]"
0,"[0.6861832141876221, 0.7101496458053589, 5.117746582072868e-07]","[0.7403867244720459, 0.7067649364471436, -0.06980030238628387]","[0.8356185555458069, 0.7087142467498779, -0.07475806772708893]","[0.91470867395401, 0.7173120379447937, -0.06282524764537811]","[0.9721907377243042, 0.7208078503608704, -0.043686553835868835]","[0.8599697351455688, 0.6450998783111572, -0.02598324418067932]","[0.9538664817810059, 0.6478703618049622, -0.02805972658097744]","[1.0121204853057861, 0.6537649631500244, -0.02766595222055912]","[1.0544288158416748, 0.6583801507949829, -0.025738606229424477]","[0.8567954301834106, 0.6625025868415833, 0.01640787161886692]","[0.9208589792251587, 0.697500467300415, -0.008041774854063988]","[0.8789710998535156, 0.7160758972167969, -0.018006088212132454]","[0.8378798961639404, 0.7193596363067627, -0.012077043764293194]","[0.8512811660766602, 0.6831974983215332, 0.053202640265226364]","[0.9015525579452515, 0.7129119634628296, 0.023049594834446907]","[0.858822226524353, 0.7241557240486145, 0.0130342748016119]","[0.8254151344299316, 0.7213373780250549, 0.020152036100625992]","[0.8473506569862366, 0.6970044374465942, 0.08656799048185349]","[0.8807471990585327, 0.7205075621604919, 0.06553205847740173]","[0.850197970867157, 0.7282811403274536, 0.058122605085372925]","[0.8257415890693665, 0.7265399694442749, 0.06251228600740433]"
0,"[0.4369560778141022, 0.7511805295944214, 3.4188917652500095e-07]","[0.4952085018157959, 0.759555995464325, -0.08914260566234589]","[0.5811784267425537, 0.7800940275192261, -0.0984250009059906]","[0.6531674861907959, 0.8078721165657043, -0.08696133643388748]","[0.7101229429244995, 0.824422299861908, -0.0650479644536972]","[0.6670742034912109, 0.737876296043396, -0.040125757455825806]","[0.7654443979263306, 0.7597382068634033, -0.06386665999889374]","[0.8321582078933716, 0.774407684803009, -0.08104901015758514]","[0.8850532174110413, 0.7896373271942139, -0.09123857319355011]","[0.6426290273666382, 0.7626016736030579, 0.004539794288575649]","[0.6795305013656616, 0.8019692301750183, -0.040090277791023254]","[0.6280903220176697, 0.7993702292442322, -0.05843768268823624]","[0.5903480648994446, 0.7882800698280334, -0.05451422184705734]","[0.615408182144165, 0.7866140604019165, 0.04017777740955353]","[0.6411829590797424, 0.8147883415222168, -0.0061843255534768105]","[0.5930895805358887, 0.8063434362411499, -0.014863881282508373]","[0.5720305442810059, 0.7930655479431152, -0.0029055862687528133]","[0.5944963693618774, 0.8015034794807434, 0.06944721937179565]","[0.6051615476608276, 0.8210334181785583, 0.03762562945485115]","[0.5686309933662415, 0.8140909671783447, 0.03214866295456886]","[0.5484986901283264, 0.8024089336395264, 0.040553025901317596]"
